Date,eua_price,ttf_gas,coal_price,renewable_share,fossil_share,HDD,CDD,temperature_2m_mean,gas_coal_spread,eua_lag_1,eua_lag_5,eua_lag_10,eua_lag_21,spread_lag_1,spread_lag_5,eua_vol_21d,log_eua,d_log_eua,month,quarter,is_q1,policy_shock
2021-11-23,33.52437973022461,66.91999816894531,11.067598342895508,0.3508938182514867,0.6491061817485133,2.173792194416164,1.56983274491792,11.84569323103262,65.3339278991122,33.6131706237793,32.824546813964844,30.10236358642578,29.62118911743164,62.30278751945113,67.27649911108041,0.020754056356757648,3.512272927288145,-0.0026450457263802463,11,4,0,0
2021-11-24,35.0605354309082,66.80000305175781,11.15368938446045,0.320345202034951,0.679654797965049,8.173414247579794,3.0170598933880908,9.820424651652733,65.20159528671618,33.52437973022461,32.4472770690918,30.96376609802246,29.82126808166504,65.3339278991122,63.78254075294991,0.022492536513609784,3.557076151222117,0.044803223933971736,11,4,0,0
2021-11-26,35.45803451538086,69.76000213623047,10.044058799743652,0.4155486200602505,0.5844513799397495,6.301960604004722,3.8037143780101936,15.338850766276128,68.32061279834804,35.0605354309082,33.5919303894043,31.28121757507324,29.84655380249023,65.20159528671618,64.08311006366165,0.022442789863894606,3.5683498708916117,0.011273719669494753,11,4,0,0
2021-11-29,35.64320755004883,63.52000045776367,10.17798137664795,0.4395324530958266,0.5604675469041733,8.508555140669191,2.308490344153283,4.738536698580539,62.06141900510561,35.45803451538086,33.915035247802734,31.079618453979492,29.448087692260746,68.32061279834804,65.566971980866,0.021899125109529016,3.5735585971514294,0.00520872625981772,11,4,0,0
2021-11-30,36.70329666137695,60.31999969482422,9.527510643005373,0.3271355511996083,0.6728644488003916,1.282523077136926,1.4284846372020112,-1.416416805645108,58.95463560153024,35.64320755004883,33.6131706237793,32.62932586669922,29.05755615234375,62.06141900510561,62.30278751945113,0.021687810640936125,3.602866578311771,0.029307981160341612,11,4,0,0
2021-12-01,36.66808319091797,55.63999938964844,9.06834888458252,0.5345962242708973,0.4654037757291027,6.807746635546843,3.150196343435117,13.491335101772028,54.340436637487,36.70329666137695,33.52437973022461,32.824546813964844,28.236387252807617,58.95463560153024,65.3339278991122,0.01993897218402729,3.6019067088576726,-0.0009598694540984276,12,4,0,0
2021-12-02,38.89018249511719,53.84000015258789,9.575337409973145,0.3009275494621408,0.6990724505378592,3.078753404416365,1.004005533049201,2.250656305769174,52.467782123070386,36.66808319091797,35.0605354309082,32.4472770690918,29.625408172607425,54.340436637487,65.20159528671618,0.021104099843416164,3.6607418407541563,0.058835131896483706,12,4,0,0
2021-12-03,38.11886978149414,53.31999969482422,9.59446907043457,0.5396959524299237,0.4603040475700762,11.555122502850958,2.256296115334071,20.571006024469945,51.945039954148584,38.89018249511719,35.45803451538086,33.5919303894043,29.72217559814453,52.467782123070386,68.32061279834804,0.022222761178438702,3.6407094293825097,-0.020032411371646575,12,4,0,0
2021-12-06,39.75276565551758,48.20000076293945,9.240534782409668,0.2544568367522511,0.7455431632477489,5.802547760639097,1.4343138460994926,20.894285848062097,46.87576247368613,38.11886978149414,35.64320755004883,33.915035247802734,29.543588638305664,51.945039954148584,62.06141900510561,0.022778226420710063,3.6826794149194626,0.04196998553695286,12,4,0,0
2021-12-07,41.25408935546875,48.880001068115234,9.35532569885254,0.3943377075450537,0.6056622924549463,9.671910597301896,2.6265242948315044,19.956745365290764,47.53931237524442,39.75276565551758,36.70329666137695,33.6131706237793,29.50930404663086,46.87576247368613,58.95463560153024,0.023024689512929145,3.719750243757204,0.03707082883774149,12,4,0,0
2021-12-08,43.917762756347656,50.0,9.584904670715332,0.3500103514349688,0.6499896485650312,6.602718505875141,0.9615956515740276,6.8838088061306655,48.62641090990035,41.25408935546875,36.66808319091797,33.52437973022461,30.267316818237305,47.53931237524442,54.340436637487,0.02526860650198019,3.7823188568407144,0.06256861308351036,12,4,0,0
2021-12-09,39.18812561035156,49.52000045776367,9.21183967590332,0.3847370241790752,0.6152629758209247,0.52095039425783,0.7663717829393031,-1.6290412033071815,48.19987439357575,43.917762756347656,38.89018249511719,35.0605354309082,30.10236358642578,48.62641090990035,52.467782123070386,0.037120194152062524,3.6683737828041845,-0.11394507403652998,12,4,0,0
2021-12-10,40.94234085083008,50.84000015258789,8.953564643859863,0.4211993736942367,0.5788006263057632,7.597816507128268,3.672956346701748,20.27964550210541,49.55688684736292,39.18812561035156,38.11886978149414,35.45803451538086,30.96376609802246,48.19987439357575,51.945039954148584,0.03761699019723289,3.7121647561957842,0.04379097339159976,12,4,0,0
2021-12-13,26.539165496826172,50.20000076293945,8.790942192077637,0.3806767474038127,0.6193232525961873,11.416840106479883,0.4072147317981476,8.276419559615544,48.94019248089909,40.94234085083008,39.75276565551758,35.64320755004883,31.28121757507324,49.55688684736292,46.87576247368613,0.08829145630918185,3.2786215851853786,-0.4335431710104056,12,4,0,0
2021-12-14,25.996898651123047,49.79999923706055,8.723983764648438,0.3744540550904785,0.6255459449095215,7.219341841755974,2.023831630939726,21.19971565704807,48.549786602401845,26.539165496826172,41.25408935546875,36.70329666137695,31.079618453979492,48.94019248089909,47.53931237524442,0.08837021639191507,3.2579772482576277,-0.020644336927750917,12,4,0,0
2021-12-15,26.311182022094727,49.79999923706055,9.06834888458252,0.469817024623992,0.530182975376008,9.830266313121482,0.8834111318520357,21.12687945014207,48.50043648489911,25.996898651123047,43.917762756347656,36.66808319091797,32.62932586669922,48.549786602401845,48.62641090990035,0.08760390871145739,3.269994020766505,0.012016772508877338,12,4,0,0
2021-12-16,27.721311569213867,49.36000061035156,9.336193084716797,0.4557628825259394,0.5442371174740606,10.610477560180891,0.1557198533026698,18.47222693121664,48.0220537653076,26.311182022094727,39.18812561035156,38.89018249511719,32.824546813964844,48.50043648489911,48.19987439357575,0.08853049896473737,3.322201488109093,0.052207467342587854,12,4,0,0
2021-12-17,23.862451553344727,48.15999984741211,9.737956047058104,0.4999813846107544,0.5000186153892456,2.7369572633871897,0.1440752731657055,5.0667734096700565,46.76447734138487,27.721311569213867,40.94234085083008,38.11886978149414,32.4472770690918,48.0220537653076,49.55688684736292,0.09337134989714971,3.1723061588075727,-0.14989532930152016,12,4,0,0
2021-12-20,26.59827423095703,50.040000915527344,9.604036331176758,0.3249876943718486,0.6750123056281514,2.5445380788987197,0.7008870884233094,7.242345486446206,48.66367011426957,23.862451553344727,26.539165496826172,39.75276565551758,33.5919303894043,46.76447734138487,48.94019248089909,0.0968148777316166,3.2808463351475003,0.10854017633992763,12,4,0,0
2021-12-21,25.677886962890625,50.040000915527344,10.359731674194336,0.4328585529262191,0.5671414470737809,7.3317718662119,3.467081418024001,18.427280116404567,48.55537327520141,26.59827423095703,25.996898651123047,41.25408935546875,33.915035247802734,48.66367011426957,48.549786602401845,0.09694682786829399,3.2456301920597643,-0.03521614308773602,12,4,0,0
2021-12-22,25.26413917541504,50.880001068115234,10.436256408691406,0.4255584356178561,0.5744415643821439,4.932341637680457,1.1299149759081066,5.606128123750664,49.38440685649422,25.677886962890625,26.311182022094727,43.917762756347656,33.6131706237793,48.55537327520141,48.50043648489911,0.09696383061976267,3.22938596634133,-0.016244225718434535,12,4,0,0
2021-12-23,24.267759323120117,48.400001525878906,10.120585441589355,0.3609213432618066,0.6390786567381934,10.078335634400643,3.801836682301183,2.0678259204662197,46.949645343363954,25.26413917541504,27.721311569213867,39.18812561035156,33.52437973022461,49.38440685649422,48.0220537653076,0.09719233220459093,3.1891486925724966,-0.04023727376883324,12,4,0,0
2021-12-27,25.103702545166016,52.15999984741211,10.397993087768556,0.3441346429917186,0.6558653570082813,4.241056551632617,1.7464567590750644,20.467714579858743,50.66988905810736,24.267759323120117,23.862451553344727,40.94234085083008,35.0605354309082,46.949645343363954,46.76447734138487,0.09689773713427077,3.2230153470185505,0.03386665444605397,12,4,0,0
2021-12-28,25.64833641052246,51.7599983215332,10.22580909729004,0.2925533192850956,0.7074466807149045,2.8424467076937847,2.3203553386778184,14.704715120199351,50.2945627959829,25.103702545166016,26.59827423095703,26.539165496826172,35.45803451538086,50.66988905810736,48.66367011426957,0.09704018154705692,3.2444787122238807,0.02146336520533021,12,4,0,0
2021-12-29,26.193641662597656,50.959999084472656,9.967535018920898,0.3141403631988199,0.6858596368011801,9.366306182926342,2.066793540905071,11.68146808214476,49.53157618121658,25.64833641052246,25.677886962890625,25.996898651123047,35.64320755004883,50.2945627959829,48.55537327520141,0.09722814779342187,3.265516696680693,0.021037984456812264,12,4,0,0
2021-12-30,26.01167678833008,47.68000030517578,9.785785675048828,0.2816540939203603,0.7183459060796397,3.297672426577633,3.0351050150293006,0.3322358504984448,46.27762345291885,26.193641662597656,25.26413917541504,26.311182022094727,36.70329666137695,49.53157618121658,49.38440685649422,0.09682326055884201,3.258545544446473,-0.006971152234219957,12,4,0,0
2021-12-31,26.34850311279297,49.959999084472656,9.632731437683104,0.4549208725570373,0.5450791274429627,9.87137182216414,1.129984263891409,12.760173440780074,48.579556058149485,26.01167678833008,24.267759323120117,27.721311569213867,36.66808319091797,46.27762345291885,46.949645343363954,0.09694209139793171,3.271411465510099,0.01286592106362594,12,4,0,0
2022-01-03,27.36835479736328,51.08000183105469,10.84758758544922,0.4482182179327454,0.5517817820672546,5.084859043785154,1.4122015664012095,21.76129240250232,49.52546076119954,26.34850311279297,25.103702545166016,23.862451553344727,38.89018249511719,48.579556058149485,50.66988905810736,0.09625757575573668,3.3093874115405297,0.03797594603043075,1,1,1,0
2022-01-04,28.194168090820312,49.7599983215332,10.751927375793455,0.5351819114739619,0.4648180885260381,8.010598791497646,3.576377210133003,1.3620163656765767,48.21916608080614,27.36835479736328,25.64833641052246,26.59827423095703,38.11886978149414,49.52546076119954,50.2945627959829,0.09665292724220018,3.3391151512668453,0.029727739726315594,1,1,1,0
2022-01-05,28.57279586791992,51.20000076293945,10.90498161315918,0.4689035240941724,0.5310964759058276,1.146423766016018,3.785826052601622,10.43991165672968,49.63723469627864,28.194168090820312,26.193641662597656,25.677886962890625,39.75276565551758,48.21916608080614,49.53157618121658,0.09607659938650806,3.3524550717248887,0.01333992045804333,1,1,1,0
2022-01-06,28.16039276123047,51.20000076293945,10.885848999023438,0.2656137516268394,0.7343862483731606,7.486311896118876,3.570232909945898,19.05695372627093,49.63997654410549,28.57279586791992,26.01167678833008,25.26413917541504,41.25408935546875,49.63723469627864,46.27762345291885,0.0954442384309489,3.3379164786794537,-0.014538593045434922,1,1,1,0
2022-01-07,27.82263946533203,52.08000183105469,10.87628173828125,0.5152735521786863,0.4847264478213137,5.421212144846749,1.6777919758292543,15.778446826100907,50.52134867280286,28.16039276123047,26.34850311279297,24.267759323120117,43.917762756347656,49.63997654410549,48.579556058149485,0.09379000110320905,3.3258500585344155,-0.012066420145038226,1,1,1,0
2022-01-10,26.589574813842773,54.959999084472656,10.80932331085205,0.5088025488837178,0.4911974511162822,7.03930155810569,3.1214620120275267,14.728377783886431,53.410941573602486,27.82263946533203,27.36835479736328,25.103702545166016,39.18812561035156,50.52134867280286,49.52546076119954,0.09170278837634871,3.28051921467363,-0.045330843860785563,1,1,1,0
2022-01-11,26.83470344543457,56.279998779296875,11.459794044494627,0.3829960962318096,0.6170039037681904,2.016170492938361,1.9053429332043952,14.85961801569062,54.63772390906262,26.589574813842773,28.194168090820312,25.64833641052246,40.94234085083008,53.410941573602486,48.21916608080614,0.09089995772646298,3.2896959545311937,0.009176739857563732,1,1,1,0
2022-01-12,26.395957946777344,63.880001068115234,12.645949363708496,0.4257589151583765,0.5742410848416235,8.842484939330186,1.9901594085844088,6.627787629274124,62.06774119942671,26.83470344543457,28.57279586791992,26.193641662597656,26.539165496826172,54.63772390906262,49.63723469627864,0.048237379946094665,3.2732108903534165,-0.016485064177777176,1,1,1,0
2022-01-13,26.611194610595703,56.79999923706055,11.928518295288086,0.5428234997417557,0.4571765002582443,10.353564930518743,0.8187204362291358,5.046204262347841,55.0905526484552,26.395957946777344,28.16039276123047,26.01167678833008,25.996898651123047,62.06774119942671,49.63997654410549,0.04800881812726303,3.281331977277516,0.008121086924099519,1,1,1,0
2022-01-14,27.240007400512695,56.68000030517578,12.85639762878418,0.4096913091544499,0.5903086908455502,2.600877601089308,2.364521213034066,17.424667731484327,54.83758161374784,26.611194610595703,27.82263946533203,26.34850311279297,26.311182022094727,55.0905526484552,50.52134867280286,0.04819293401045513,3.304686752959421,0.023354775681904805,1,1,1,0
2022-01-18,27.113351821899418,57.31999969482422,12.559859275817873,0.2749116273430559,0.7250883726569441,0.2836630325560367,1.326258796268775,18.809735645922487,55.520077184675486,27.240007400512695,26.589574813842773,27.36835479736328,27.721311569213867,54.83758161374784,53.410941573602486,0.046777909270026105,3.3000262937101494,-0.004660459249271387,1,1,1,0
2022-01-19,26.59827423095703,53.79999923706055,11.938082695007324,0.3073155606126048,0.6926844393873952,7.703658005319192,3.4201208064797406,19.91777326135531,52.089181997879216,27.113351821899418,26.83470344543457,28.194168090820312,23.862451553344727,55.520077184675486,54.63772390906262,0.03468146937584666,3.2808463351475003,-0.01917995856264909,1,1,1,0
2022-01-20,27.814191818237305,51.31999969482422,10.80932331085205,0.3822264830323953,0.6177735169676046,7.285128433065369,0.8283032368434209,10.272217572662507,49.77094218395405,26.59827423095703,26.395957946777344,28.57279586791992,26.59827423095703,52.089181997879216,62.06774119942671,0.026044139832268394,3.325546387496193,0.044700052348692676,1,1,1,0
2022-01-21,27.53174591064453,52.400001525878906,10.283205032348633,0.4254270425011914,0.5745729574988085,6.56036895256884,0.2846331406937312,10.03639107249279,50.926340730185494,27.814191818237305,26.611194610595703,28.16039276123047,25.677886962890625,49.77094218395405,55.0905526484552,0.02482259091320733,3.3153397356196583,-0.01020665187653469,1,1,1,0
2022-01-24,27.442663192749023,53.279998779296875,10.264071464538574,0.4948683555588401,0.5051316444411599,2.783365153391705,0.2760303704512652,17.159084295202604,51.80907996809903,27.53174591064453,27.240007400512695,27.82263946533203,25.26413917541504,50.926340730185494,54.83758161374784,0.024467303149423685,3.3120988532774778,-0.003240882342180562,1,1,1,0
2022-01-25,28.506593704223633,54.279998779296875,10.503218650817873,0.5464786345429561,0.4535213654570439,4.6908719508661765,3.763138082012432,13.599134338666364,52.77480837361934,27.442663192749023,27.113351821899418,26.589574813842773,24.267759323120117,51.80907996809903,55.520077184675486,0.023417425650135795,3.3501354185583945,0.0380365652809167,1,1,1,0
2022-01-26,28.709247589111328,55.91999816894531,10.637137413024902,0.3666554489422349,0.6333445510577651,7.1337160222340765,2.0276817518473385,14.84720505418488,54.39561619516702,28.506593704223633,26.59827423095703,26.83470344543457,25.103702545166016,52.77480837361934,52.089181997879216,0.022617326067976812,3.35721928651374,0.007083867955345546,1,1,1,0
2022-01-27,28.751466751098633,60.79999923706055,10.560612678527832,0.2642246908420255,0.7357753091579745,5.961202306310033,1.637648287268073,17.099024066466427,59.286583834577335,28.709247589111328,27.814191818237305,26.395957946777344,25.64833641052246,54.39561619516702,49.77094218395405,0.02237410104191209,3.3586887833715324,0.0014694968577924072,1,1,1,0
2022-01-28,28.41371154785156,65.08000183105469,10.742362022399902,0.4903514509885975,0.5096485490114024,11.853426242578648,3.2435143240316737,19.360128203621592,63.54054037757233,28.751466751098633,27.53174591064453,26.611194610595703,26.193641662597656,59.286583834577335,50.926340730185494,0.022385022078079853,3.3468718296369553,-0.01181695373457714,1,1,1,0
2022-01-31,29.165218353271484,68.04000091552734,10.33103370666504,0.4313142157248424,0.5686857842751576,1.6372770306807976,3.343303711642064,6.111883764436859,66.55948591027297,28.41371154785156,27.442663192749023,27.240007400512695,26.01167678833008,63.54054037757233,51.80907996809903,0.0227429615281272,3.372976847003273,0.02610501736631754,1,1,1,0
2022-02-01,29.075712203979492,68.4000015258789,11.440662384033203,0.3095628576604605,0.6904371423395395,8.341734648571126,1.3287641324624184,7.013990863358656,66.76046836680278,29.165218353271484,28.506593704223633,27.113351821899418,26.34850311279297,66.55948591027297,52.77480837361934,0.022756611444275616,3.3699031935124415,-0.0030736534908313295,2,1,1,0
2022-02-02,30.820219039916992,75.91999816894531,11.71807098388672,0.398448536986426,0.6015514630135739,4.8518252172515055,2.774472229895181,0.255566556180856,74.24071026641067,29.075712203979492,28.709247589111328,26.59827423095703,27.36835479736328,66.76046836680278,54.39561619516702,0.024725203374493663,3.42817093693735,0.05826774342490859,2,1,1,0
2022-02-03,31.11575698852539,68.95999908447266,11.689373970031738,0.4726930736601173,0.5273069263398826,5.1383953791073775,3.0844912634075463,11.878723383908175,67.28482368034085,30.820219039916992,28.751466751098633,27.814191818237305,28.194168090820312,74.24071026641067,59.286583834577335,0.024117836598241318,3.437714346458181,0.009543409520830881,2,1,1,0
2022-02-04,31.80815315246582,63.36000061035156,12.473767280578612,0.4811235361205931,0.5188764638794068,8.611173187898114,2.618602747463818,-1.13738542887819,61.57241573208005,31.11575698852539,28.41371154785156,27.53174591064453,28.57279586791992,67.28482368034085,63.54054037757233,0.024348134294281766,3.459722645366553,0.02200829890837186,2,1,1,0
2022-02-07,31.4957332611084,59.959999084472656,12.110265731811523,0.3998855235996286,0.6001144764003714,8.309233815892435,0.6063802992003975,9.174352435179044,58.224506718205596,31.80815315246582,29.165218353271484,27.442663192749023,28.16039276123047,61.57241573208005,66.55948591027297,0.024180532506865453,3.4498520846288283,-0.00987056073772452,2,1,1,0
2022-02-08,31.419736862182617,58.880001068115234,12.57898998260498,0.3415643590386577,0.6584356409613423,11.89507192442626,3.503532334068228,11.02347123298184,57.07733698347709,31.4957332611084,29.075712203979492,28.506593704223633,27.82263946533203,58.224506718205596,66.76046836680278,0.02392056938142111,3.447436257941439,-0.0024158266873892664,2,1,1,0
2022-02-09,30.20381736755371,56.20000076293945,12.999883651733398,0.5421227746115481,0.4578772253884519,1.5407314734495028,2.156378210944035,4.876990051078826,54.33701944282862,31.419736862182617,30.820219039916992,28.709247589111328,26.589574813842773,57.07733698347709,74.24071026641067,0.023353327486388183,3.40796831929178,-0.03946793864965903,2,1,1,0
2022-02-10,29.916723251342773,55.560001373291016,14.291265487670898,0.4490087832869479,0.5509912167130522,1.249315792609996,1.1298897054800148,12.179998253656258,53.51195530168441,30.20381736755371,31.11575698852539,28.751466751098633,26.83470344543457,54.33701944282862,67.28482368034085,0.02359426100047519,3.398417630108276,-0.009550689183503991,2,1,1,0
2022-02-11,30.567411422729492,55.79999923706055,16.28094482421875,0.3724712558038896,0.6275287441961104,8.692065805544894,1.7009127417507757,-1.2679940014628135,53.46681711837056,29.916723251342773,31.80815315246582,28.41371154785156,26.395957946777344,53.51195530168441,61.57241573208005,0.023296948632970018,3.419934455272281,0.02151682516400477,2,1,1,0
2022-02-14,29.823841094970703,58.20000076293945,17.237520217895508,0.3341389672613957,0.6658610327386043,6.940643004076909,0.1502843615956295,-1.103643470018854,55.72973417969275,30.567411422729492,31.4957332611084,29.165218353271484,26.611194610595703,53.46681711837056,58.224506718205596,0.024291955308476172,3.395308110396534,-0.024626344875746664,2,1,1,0
2022-02-15,29.477642059326172,60.47999954223633,16.462696075439453,0.4693308949010686,0.5306691050989314,3.2899279987176704,0.5114672048896702,17.742413455831798,58.12077109920975,29.823841094970703,31.419736862182617,29.075712203979492,27.240007400512695,55.72973417969275,57.07733698347709,0.024209852069950022,3.383632079703154,-0.011676030693380302,2,1,1,0
2022-02-16,29.182106018066406,63.279998779296875,15.640037536621094,0.3226550336781303,0.6773449663218697,0.9530324278678391,3.0621870020634434,6.644575393870309,61.0386635060637,29.477642059326172,30.20381736755371,30.820219039916992,27.113351821899418,58.12077109920975,54.33701944282862,0.02433445794277282,3.3735557138304477,-0.010076365872706106,2,1,1,0
2022-02-17,27.873300552368164,62.68000030517578,16.67314338684082,0.3015129966921064,0.6984870033078936,1.0278989951571664,4.6539021464564456e-05,1.0494523036452348,60.2906131760785,29.182106018066406,29.916723251342773,31.11575698852539,26.59827423095703,61.0386635060637,53.51195530168441,0.026132183539879728,3.3276692611905494,-0.04588645263989832,2,1,1,0
2022-02-18,29.038558959960938,61.63999938964844,16.051368713378906,0.4089501666886211,0.591049833311379,10.73029049596942,1.6662633139291687,10.533838241315305,59.339717258181125,27.873300552368164,30.567411422729492,31.80815315246582,27.814191818237305,60.2906131760785,53.46681711837056,0.02582148541169502,3.368624566134477,0.04095530494392774,2,1,1,0
2022-02-22,29.13144302368164,62.68000030517578,16.07049560546875,0.4386715434770845,0.5613284565229155,3.880458745386249,0.2185376800038891,3.179704659924236,60.37697714589393,29.038558959960938,29.823841094970703,31.4957332611084,27.53174591064453,59.339717258181125,55.72973417969275,0.025661595106378075,3.3718181071176194,0.0031935409831422845,2,1,1,1
2022-02-23,30.820219039916992,64.4800033569336,17.98365020751953,0.28538160246227,0.7146183975377299,2.719876826723856,3.8923126518893314,12.949371419656009,61.90281072186344,29.13144302368164,29.477642059326172,31.419736862182617,27.442663192749023,60.37697714589393,58.12077109920975,0.028261582456420676,3.42817093693735,0.056352829819730665,2,1,1,1
2022-02-24,27.97463035583496,65.16000366210938,14.329526901245115,0.4464823313701965,0.5535176686298036,4.259955669983247,0.9045013249986876,0.0483391598504319,63.10647444152395,30.820219039916992,29.182106018066406,30.20381736755371,28.506593704223633,61.90281072186344,61.0386635060637,0.034445156979234594,3.3312980407357125,-0.09687289620163764,2,1,1,1
2022-02-25,28.3123836517334,63.279998779296875,15.314801216125488,0.3349889583993107,0.6650110416006894,0.8330861129531204,1.2167948785451237,-0.7596386919534153,61.08527232241446,27.97463035583496,27.873300552368164,29.916723251342773,28.709247589111328,63.10647444152395,60.2906131760785,0.03451568546453981,3.343299293803759,0.012001253068046669,2,1,1,1
